10,144188,20607,1641459.6506032944
20,146346,20799,-1641459.6506032944
30,149086,21009,0.0
40,150163,21129,0.003988504409790039
50,151425,21192,0.0
60,152951,21295,0.0
70,153370,21321,0.003988504409790039
80,153989,21376,0.0
90,154886,21472,0.0
100,156482,21605,0.003988504409790039
110,157488,21642,1575595.0510950089
120,158131,21682,-1575595.0510950089
130,158393,21701,0.0
140,159675,21798,0.0
150,160799,21880,0.003988504409790039
160,161456,21915,0.0
170,161675,21937,0.0
180,161854,21943,0.003988504409790039
190,161955,21946,0.0
200,162104,21951,0.0
210,162798,22091,0.003988504409790039
220,164068,22205,0.0
230,164174,22208,0.0
240,164479,22229,0.0
250,164596,22232,0.003988504409790039
260,164802,22255,0.0
270,165016,22276,0.0
280,165328,22297,0.0
290,165643,22317,0.003988504409790039
300,167640,22454,0.0
310,167714,22459,0.0
320,167740,22459,0.0
330,167769,22459,0.0
340,167829,22461,0.003988504409790039
350,167841,22462,0.0
360,168083,22482,0.0
370,168140,22483,0.0
380,168161,22483,0.003988504409790039
390,168201,22484,0.0
400,168217,22484,0.0
410,168217,22484,0.0
420,168420,22494,0.003988504409790039
430,168865,22515,0.0
440,168971,22525,0.0
450,169055,22539,0.0
460,169163,22544,0.0
470,169339,22550,0.003988504409790039
480,169467,22554,0.0
490,169787,22571,0.0
500,169802,22571,0.0
510,169901,22573,0.0
520,169962,22577,0.003988742828369141
530,170000,22577,0.0
540,170435,22611,0.0
550,170500,22616,0.0
560,170551,22616,0.0
570,170662,22625,0.0
580,170801,22631,0.003988504409790039
590,171212,22653,0.0
600,171237,22654,0.0
610,171299,22657,0.0
620,171310,22657,0.0
630,171324,22657,0.0
640,171335,22657,0.0
650,171584,22660,0.003988504409790039
660,171627,22661,0.0
670,171935,22671,0.0
680,171962,22675,0.0
690,172297,22704,0.0
700,172458,22725,0.0
710,172752,22735,0.003988504409790039
720,172984,22738,0.0
730,173125,22746,0.0
740,173140,22748,0.0
750,173150,22750,0.003988504409790039
760,173282,22760,0.0
770,173286,22760,0.0
780,173366,22761,0.0
790,173452,22769,0.0
800,173512,22771,0.003988504409790039
810,173512,22771,0.0
820,173536,22772,0.0
830,173536,22772,0.0
840,173635,22773,0.003988504409790039
850,173783,22773,0.0
860,173850,22777,0.0
870,173866,22777,0.0
880,173914,22779,0.0
890,173971,22783,0.0
900,174008,22787,0.0
910,174021,22787,0.003988504409790039
920,174112,22790,0.0
930,174153,22793,0.0
940,174388,22809,0.0
950,174398,22809,0.0
960,174398,22809,0.0
970,174509,22819,0.003988504409790039
980,174546,22825,0.0
990,174611,22827,0.0
1000,174639,22829,0.0
1010,174662,22830,0.0
1020,174689,22830,1575595.007301569
1030,174794,22835,-0.35199809074401855
1040,174920,22840,0.32399821281433105
1050,174971,22845,0.03999972343444824
1060,175022,22853,-0.20799899101257324
1070,175166,22861,-0.12399911880493164
1080,175205,22861,0.4159977436065674
1090,175221,22862,-0.4839975833892822
1100,175498,22893,0.1399993896484375
1110,175514,22894,-1575594.7513258457
1120,175557,22894,0.0
1130,175557,22894,0.0
1140,175754,22906,0.003988504409790039
1150,175773,22907,0.0
1160,175803,22907,0.0
1170,175960,22914,0.0
1180,176038,22926,0.0
1190,176057,22926,0.0
1200,176081,22926,0.003988504409790039
1210,176102,22927,0.0
1220,176227,22947,0.0
1230,176427,22961,0.0
1240,176443,22961,0.0
1250,176443,22961,0.003988504409790039
1260,176453,22962,0.0
1270,176453,22962,0.0
1280,176490,22963,0.0
1290,176624,22965,0.0
1300,176639,22967,0.003988504409790039
1310,176829,22980,0.0
1320,177007,22986,0.0
1330,177007,22986,0.0
1340,177007,22986,0.0
1350,177073,22990,0.0
1360,177099,22991,0.003988504409790039
1370,177126,22994,0.0
1380,177140,22994,0.0
1390,177142,22994,0.0
1400,177153,22995,0.003988742828369141
1410,177153,22995,0.0
1420,177153,22995,0.0
1430,177209,22995,0.0
1440,177338,23000,0.003988504409790039
1450,177351,23000,0.0
1460,177351,23000,0.0
1470,177379,23004,0.0
1480,177380,23004,0.0
1490,177394,23004,0.0
1500,177401,23004,0.0
1510,177401,23004,0.003988504409790039
1520,177434,23005,0.0
1530,177442,23005,0.0
1540,177446,23005,0.0
1550,177466,23005,0.0
1560,177551,23006,0.003988504409790039
1570,177554,23006,0.0
1580,177671,23010,0.0
1590,177671,23010,0.0
1600,177677,23010,0.0
1610,177679,23010,0.0
1620,177684,23010,0.0
1630,177789,23014,0.0
1640,177862,23014,0.003988504409790039
1650,177862,23014,0.0
1660,177932,23016,0.0
1670,177932,23016,0.0
1680,177954,23018,0.0
1690,178023,23022,0.0
1700,178057,23022,0.0
1710,178109,23024,0.003988504409790039
