10,5473,0
20,5473,0
30,5542,0
40,5542,0
50,5542,0
60,5751,0
70,5897,0
80,5897,0
90,5897,0
100,5897,0
110,5948,0
120,6201,0
130,6201,0
140,6201,0
150,6205,0
160,6206,0
170,6369,0
180,6595,0
190,6621,0
200,6709,0
210,6712,0
220,6733,0
230,6733,0
240,6733,0
250,6773,0
260,7005,0
270,7029,0
280,7029,0
290,7029,0
300,7029,0
310,7134,0
320,7134,0
330,7296,0
340,7364,0
350,7365,0
360,7428,0
370,7428,0
380,7440,0
390,7442,0
400,7456,0
410,7476,0
420,7556,0
430,7669,0
440,7689,0
450,7689,0
460,7689,0
470,7689,0
480,7689,0
490,7689,0
500,7689,0
510,7689,0
520,7689,0
530,7689,0
540,7706,0
550,7706,0
560,7739,0
570,7739,0
580,7739,0
590,7739,0
600,7739,0
610,7739,0
620,7739,0
630,7739,0
640,7739,0
650,7741,0
660,7741,0
670,7741,0
680,7746,0
690,7746,0
700,7746,0
710,7746,0
720,7746,0
730,7756,0
740,7758,0
750,7758,0
760,7758,0
770,7758,0
780,7774,0
790,7793,0
800,7793,0
810,7793,0
820,7793,0
830,7793,0
840,7793,0
850,7793,0
860,7793,0
870,7793,0
880,7793,0
890,7793,0
900,7793,0
910,7793,0
920,7793,0
930,7793,0
940,7793,0
950,7793,0
960,7793,0
970,7793,0
980,7793,0
990,7793,0
1000,7793,0
1010,7793,0
1020,7793,0
1030,7793,0
1040,7793,0
1050,7793,0
1060,7793,0
1070,7793,0
1080,7793,0
1090,7793,0
1100,7793,0
1110,7793,0
1120,7793,0
1130,7793,0
1140,7793,0
1150,7793,0
1160,7793,0
1170,7793,0
1180,7793,0
1190,7793,0
1200,7793,0
1210,7793,0
1220,7793,0
1230,7793,0
1240,7793,0
1250,7793,0
1260,7793,0
1270,7793,0
1280,7793,0
1290,7793,0
1300,7793,0
1310,7793,0
1320,7793,0
1330,7793,0
1340,7793,0
1350,8003,0
1360,8072,0
1370,8072,0
1380,8072,0
1390,8072,0
1400,8072,0
1410,8075,0
1420,8075,0
1430,8103,0
1440,8142,0
1450,8142,0
1460,8142,0
1470,8142,0
1480,8142,0
1490,8142,0
1500,8143,0
1510,8143,0
1520,8143,0
1530,8143,0
1540,8143,0
1550,8144,0
1560,8147,0
1570,8147,0
1580,8147,0
1590,8147,0
1600,8147,0
1610,8147,0
1620,8147,0
1630,8147,0
1640,8147,0
1650,8147,0
1660,8322,0
1670,8322,0
1680,8322,0
1690,8322,0
1700,8322,0
1710,8322,0
1720,8322,0
1730,8322,0
1740,8322,0
1750,8322,0
1760,8322,0
1770,8322,0
1780,8322,0
1790,8322,0
1800,8322,0
1810,8322,0
1820,8322,0
1830,8322,0
1840,8322,0
1850,8322,0
1860,8322,0
1870,8322,0
1880,8322,0
1890,8322,0
1900,8322,0
1910,8322,0
1920,8323,0
1930,8913,0
1940,8913,0
1950,8959,0
1960,8959,0
1970,8961,0
1980,8961,0
1990,8961,0
2000,8961,0
2010,8961,0
2020,8961,0
2030,8994,0
2040,8994,0
2050,8996,0
2060,8996,0
2070,9005,0
2080,9005,0
2090,9005,0
2100,9008,0
2110,9008,0
2120,9008,0
2130,9008,0
2140,9008,0
2150,9009,0
2160,9018,0
2170,9018,0
2180,9018,0
2190,9019,0
2200,9019,0
2210,9019,0
2220,9019,0
2230,9019,0
2240,9019,0
2250,9019,0
2260,9019,0
2270,9019,0
2280,9019,0
2290,9019,0
2300,9019,0
2310,9019,0
2320,9019,0
2330,9019,0
2340,9019,0
2350,9019,0
2360,9019,0
2370,9019,0
2380,9019,0
2390,9019,0
2400,9164,0
2410,9164,0
2420,9164,0
2430,9164,0
2440,9721,0
2450,9880,0
2460,9880,0
2470,9880,0
2480,9880,0
2490,9884,0
2500,9884,0
2510,9884,0
2520,9884,0
2530,9884,0
2540,9884,0
2550,9884,0
2560,9884,0
2570,9884,0
2580,9884,0
2590,9884,0
2600,9884,0
2610,9884,0
2620,9884,0
2630,9894,0
2640,9894,0
2650,9894,0
2660,9905,0
2670,9905,0
2680,9906,0
2690,9906,0
2700,9906,0
2710,9906,0
2720,9906,0
2730,9906,0
2740,9906,0
2750,11442,0
2760,11442,0
2770,11442,0
2780,11442,0
2790,11442,0
2800,11442,0
2810,11442,0
2820,11442,0
2830,11443,0
2840,11443,0
2850,11443,0
2860,11447,0
2870,11461,0
2880,11461,0
2890,11461,0
2900,11461,0
2910,11467,0
2920,11467,0
2930,11467,0
2940,11467,0
2950,11467,0
2960,11467,0
2970,11467,0
2980,11469,0
2990,11521,0
3000,11632,0
3010,11632,0
