6790,0.336
4690,0.3328
5310,0.3349
5930,0.3353
3480,0.3321
1630,0.2876
3730,0.3321
4420,0.3326
230,0.2376
8550,0.3413
150,0.234
5300,0.3349
8980,0.3415
7500,0.3382
7240,0.3376
380,0.2386
6960,0.3363
840,0.2697
7660,0.3387
2390,0.3257
2910,0.3286
940,0.2704
4670,0.3328
6420,0.3359
5330,0.3349
8010,0.3406
8030,0.3406
5410,0.3349
1960,0.3248
6670,0.336
640,0.268
6660,0.336
3830,0.3321
4080,0.3322
870,0.27
7730,0.3387
7020,0.3366
8280,0.3407
5230,0.3349
8210,0.3407
2080,0.3251
3530,0.3321
5000,0.333
830,0.2697
8700,0.3414
8390,0.3407
4890,0.333
5150,0.3331
3780,0.3321
7710,0.3387
1530,0.2874
7870,0.3404
1810,0.3222
6990,0.3366
4250,0.3326
6450,0.3359
4650,0.3328
5320,0.3349
6190,0.3356
7040,0.3366
4730,0.3328
8620,0.3413
8260,0.3407
5490,0.335
8710,0.3414
7680,0.3387
2700,0.3274
6970,0.3364
2000,0.3249
6570,0.3359
6540,0.3359
1770,0.2877
1540,0.2874
7340,0.3377
3030,0.3287
3770,0.3321
4900,0.333
3890,0.3321
2230,0.3254
1220,0.2871
1950,0.3248
8610,0.3413
2120,0.3252
1690,0.2877
500,0.2414
170,0.2341
930,0.2702
7460,0.3382
2190,0.3252
5470,0.3349
7060,0.3366
8810,0.3414
280,0.2383
160,0.2341
7160,0.3367
1010,0.2861
4540,0.3326
7830,0.3404
5700,0.3351
110,0.2147
1280,0.2872
3100,0.3303
3750,0.3321
4350,0.3326
8660,0.3414
540,0.2418
8800,0.3414
400,0.2386
1580,0.2874
7600,0.3382
8490,0.3412
3590,0.3321
2720,0.3274
7110,0.3366
1420,0.2874
3940,0.3321
7170,0.3367
3120,0.3303
4200,0.3323
4260,0.3326
5040,0.3331
4330,0.3326
8830,0.3414
5840,0.3353
3740,0.3321
3220,0.3308
1910,0.3248
5660,0.3351
420,0.239
3580,0.3321
3010,0.3287
8450,0.3412
2090,0.3251
8840,0.3414
4100,0.3322
5210,0.3349
5430,0.3349
8670,0.3414
6290,0.3356
650,0.2683
6800,0.336
5280,0.3349
220,0.2376
1970,0.3248
6050,0.3356
4770,0.3329
7320,0.3377
4380,0.3326
5360,0.3349
960,0.2705
7420,0.3382
8440,0.3408
3110,0.3303
4940,0.333
1570,0.2874
6140,0.3356
5940,0.3353
6500,0.3359
260,0.2377
4180,0.3323
1100,0.2864
3880,0.3321
8270,0.3407
7940,0.3404
2850,0.3285
7030,0.3366
2340,0.3257
6810,0.336
2310,0.3257
2600,0.3272
1020,0.2863
2830,0.3285
8190,0.3407
5980,0.3353
5750,0.3351
8350,0.3407
370,0.2386
6220,0.3356
5820,0.3353
6250,0.3356
430,0.239
790,0.2687
8180,0.3407
310,0.2385
6110,0.3356
4920,0.333
6000,0.3353
6320,0.3358
8570,0.3413
2980,0.3287
1510,0.2874
8040,0.3406
210,0.2356
860,0.2697
8580,0.3413
7590,0.3382
2210,0.3254
5690,0.3351
8790,0.3414
1930,0.3248
2770,0.3274
8970,0.3415
240,0.2376
2880,0.3285
920,0.2702
3190,0.3307
2750,0.3274
1340,0.2872
1270,0.2871
4700,0.3328
7980,0.3406
250,0.2376
1400,0.2873
6210,0.3356
3620,0.3321
6710,0.336
3280,0.3309
1050,0.2864
6490,0.3359
1290,0.2872
1500,0.2874
5560,0.335
8420,0.3407
5290,0.3349
4490,0.3326
5140,0.3331
4800,0.3329
1940,0.3248
7100,0.3366
8170,0.3407
7080,0.3366
5900,0.3353
5440,0.3349
2490,0.3272
2450,0.3272
4120,0.3322
5950,0.3353
1240,0.2871
5350,0.3349
6680,0.336
5810,0.3352
4510,0.3326
460,0.2413
5400,0.3349
5550,0.335
6390,0.3359
6380,0.3358
2520,0.3272
3390,0.331
1440,0.2874
6410,0.3359
1700,0.2877
5010,0.3331
2060,0.3251
8240,0.3407
6600,0.336
1080,0.2864
6890,0.3362
8360,0.3407
4530,0.3326
5480,0.3349
3700,0.3321
8300,0.3407
3080,0.3303
6270,0.3356
8920,0.3414
4680,0.3328
7130,0.3367
3160,0.3307
7970,0.3404
1490,0.2874
6090,0.3356
850,0.2697
3900,0.3321
710,0.2687
4090,0.3322
3660,0.3321
3320,0.331
2360,0.3257
8720,0.3414
7690,0.3387
320,0.2385
6360,0.3358
4580,0.3326
8130,0.3407
2350,0.3257
950,0.2704
3450,0.331
1740,0.2877
600,0.2678
4850,0.333
1780,0.2877
6830,0.336
3680,0.3321
7350,0.3381
7090,0.3366
4970,0.333
2410,0.3257
4780,0.3329
8110,0.3407
6740,0.336
4930,0.333
5720,0.3351
3070,0.3302
5650,0.335
5510,0.335
8370,0.3407
6280,0.3356
3260,0.3308
2040,0.325
6580,0.3359
2240,0.3254
1990,0.3248
3510,0.3321
3300,0.331
6560,0.3359
130,0.2339
7230,0.3376
3560,0.3321
3840,0.3321
2620,0.3272
3210,0.3307
5610,0.335
7310,0.3377
3350,0.331
1320,0.2872
4660,0.3328
5960,0.3353
6780,0.336
4790,0.3329
8090,0.3407
6160,0.3356
8500,0.3412
3810,0.3321
6930,0.3362
820,0.2697
7450,0.3382
1390,0.2873
2130,0.3252
8020,0.3406
8990,0.3415
4470,0.3326
7570,0.3382
2900,0.3286
3050,0.3299
5100,0.3331
4830,0.333
750,0.2687
390,0.2386
8530,0.3412
3720,0.3321
4130,0.3322
6630,0.336
5130,0.3331
2260,0.3254
2790,0.3274
7430,0.3382
3130,0.3303
3710,0.3321
7470,0.3382
4440,0.3326
4450,0.3326
2570,0.3272
4040,0.3322
4370,0.3326
1300,0.2872
7370,0.3381
6430,0.3359
2170,0.3252
6620,0.336
6820,0.336
6030,0.3353
5760,0.3351
3430,0.331
2430,0.3257
6950,0.3362
5250,0.3349
8160,0.3407
8220,0.3407
2540,0.3272
4720,0.3328
7250,0.3376
7920,0.3404
2940,0.3286
6470,0.3359
7650,0.3387
1860,0.3248
7360,0.3381
8860,0.3414
5070,0.3331
3310,0.331
7860,0.3404
5880,0.3353
1460,0.2874
8960,0.3415
1800,0.288
6730,0.336
6260,0.3356
7610,0.3387
7480,0.3382
2950,0.3286
8230,0.3407
730,0.2687
4170,0.3323
3950,0.3321
5060,0.3331
8950,0.3415
8340,0.3407
2100,0.3252
20,0.2104
8740,0.3414
7800,0.3403
8600,0.3413
5850,0.3353
2250,0.3254
6080,0.3356
1070,0.2864
4010,0.3322
4590,0.3326
6370,0.3358
1550,0.2874
2440,0.3272
3570,0.3321
570,0.2677
5910,0.3353
4320,0.3326
4500,0.3326
2860,0.3285
680,0.2687
6870,0.3362
7770,0.3403
3270,0.3308
8460,0.3412
290,0.2384
3610,0.3321
3360,0.331
2930,0.3286
4430,0.3326
7750,0.3387
4880,0.333
1310,0.2872
5970,0.3353
6040,0.3355
2140,0.3252
6910,0.3362
8380,0.3407
6120,0.3356
1250,0.2871
770,0.2687
2030,0.3249
4290,0.3326
6150,0.3356
2420,0.3257
4950,0.333
340,0.2385
4640,0.3326
8310,0.3407
5500,0.335
7540,0.3382
3380,0.331
7000,0.3366
5080,0.3331
100,0.2147
3410,0.331
6760,0.336
2650,0.3273
4620,0.3326
1660,0.2877
7960,0.3404
1260,0.2871
6880,0.3362
6480,0.3359
8430,0.3408
3600,0.3321
8540,0.3412
3800,0.3321
5580,0.335
3990,0.3322
1710,0.2877
980,0.2861
1720,0.2877
8750,0.3414
3640,0.3321
4740,0.3329
7740,0.3387
1890,0.3248
8520,0.3412
3250,0.3308
2870,0.3285
3200,0.3307
450,0.2395
5170,0.3331
1110,0.2864
2370,0.3257
3670,0.3321
8590,0.3413
8400,0.3407
1610,0.2874
3470,0.3321
510,0.2414
2730,0.3274
6330,0.3358
7850,0.3404
990,0.2861
4210,0.3326
7330,0.3377
1330,0.2872
440,0.239
560,0.2639
2630,0.3273
8640,0.3413
8290,0.3407
1680,0.2877
5200,0.3331
2550,0.3272
6510,0.3359
3000,0.3287
4140,0.3322
6640,0.336
810,0.2688
700,0.2687
2290,0.3254
270,0.2382
6240,0.3356
1160,0.2871
2820,0.3281
7810,0.3403
4270,0.3326
6980,0.3366
4980,0.333
5020,0.3331
7280,0.3377
1670,0.2877
8140,0.3407
3550,0.3321
6650,0.336
6100,0.3356
7050,0.3366
7290,0.3377
2890,0.3285
