2020,29067,0
2030,29067,0
2040,29070,0
2050,29070,0
2060,29070,0
2070,29070,0
2080,29305,0
2090,29305,0
2100,29314,0
2110,29412,0
2120,29423,0
2130,29428,0
2140,29428,0
2150,29430,0
2160,29443,0
2170,29444,0
2180,29444,0
2190,29510,0
2200,29512,0
2210,29518,0
2220,29600,0
2230,29600,0
2240,29607,0
2250,29607,0
2260,29607,0
2270,29607,0
2280,29615,0
2290,29616,0
2300,29620,0
2310,29620,0
2320,29635,0
2330,29636,0
2340,29636,0
2350,29640,0
2360,29674,0
2370,29676,0
2380,29676,0
2390,29676,0
2400,29676,0
2410,29676,0
2420,29687,0
2430,29711,0
2440,29711,0
2450,29712,0
2460,29713,0
2470,29713,0
2480,29713,0
2490,29716,0
2500,29716,0
2510,29716,0
2520,29729,0
2530,29733,0
2540,29733,0
2550,29733,0
2560,29737,0
2570,29761,0
2580,29771,0
2590,29771,0
2600,29795,0
2610,29795,0
2620,29812,0
2630,29834,0
2640,29834,0
2650,29834,0
2660,29866,0
2670,29866,0
2680,29866,0
2690,29866,0
2700,29866,0
2710,29868,0
2720,29868,0
2730,29872,0
2740,30662,0
2750,30662,0
2760,30662,0
2770,30662,0
2780,30679,0
2790,30769,0
2800,30769,0
2810,30769,0
2820,30769,0
2830,30795,0
2840,30795,0
2850,30795,0
2860,30795,0
2870,30795,0
2880,30796,0
2890,30796,0
2900,30797,0
2910,30797,0
2920,30797,0
2930,30797,0
2940,30797,0
2950,30797,0
2960,30797,0
2970,30797,0
2980,30797,0
2990,30797,0
3000,30797,0
3010,30801,0
3020,30801,0
3030,30802,0
3040,30802,0
3050,30804,0
3060,30811,0
3070,30811,0
3080,30811,0
3090,30816,0
3100,30848,0
3110,31252,0
3120,31252,0
3130,31401,0
3140,31403,0
3150,31403,0
3160,31403,0
3170,31403,0
3180,31403,0
3190,31403,0
3200,31403,0
3210,31403,0
3220,31403,0
3230,31403,0
3240,31403,0
3250,31403,0
3260,31480,0
3270,31480,0
3280,31486,0
3290,31506,0
3300,31582,0
3310,31584,0
3320,31588,0
3330,31588,0
3340,31595,0
3350,31595,0
3360,31598,0
3370,31598,0
3380,31607,0
3390,31614,0
3400,31643,0
3410,31643,0
3420,31643,0
3430,31665,0
3440,31665,0
3450,31665,0
3460,31665,0
3470,31665,0
3480,31665,0
3490,31665,0
3500,31667,0
3510,31669,0
3520,31669,0
3530,31669,0
3540,31669,0
3550,31670,0
3560,31670,0
3570,31670,0
3580,31700,0
3590,31716,0
3600,31719,0
3610,31719,0
3620,31731,0
3630,31746,0
3640,31762,0
3650,31762,0
3660,31762,0
3670,31767,0
3680,31767,0
3690,31931,0
3700,31931,0
3710,31934,0
3720,31934,0
3730,31934,0
3740,31934,0
3750,31934,0
3760,31934,0
3770,31935,0
3780,31935,0
3790,31935,0
3800,31935,0
3810,31935,0
3820,31935,0
3830,31935,0
3840,31935,0
3850,31935,0
3860,31935,0
3870,31935,0
3880,31935,0
3890,31935,0
3900,31935,0
3910,31935,0
3920,31957,0
3930,31990,0
3940,31990,0
3950,31990,0
3960,31990,0
3970,31994,0
3980,32009,0
3990,32009,0
4000,32009,0
4010,32009,0
4020,32009,0
4030,32009,0
4040,32009,0
4050,32009,0
4060,32009,0
4070,32009,0
4080,32009,0
4090,32009,0
4100,32009,0
4110,32009,0
4120,32009,0
4130,32009,0
4140,32009,0
4150,32009,0
4160,32262,0
4170,32262,0
4180,32262,0
4190,32262,0
4200,32262,0
4210,32262,0
4220,32262,0
4230,32262,0
4240,32276,0
4250,32290,0
4260,32331,0
4270,32331,0
4280,32725,0
4290,32725,0
4300,32727,0
4310,32727,0
4320,32727,0
4330,32727,0
4340,32729,0
4350,32730,0
4360,32842,0
4370,32842,0
4380,32852,0
4390,32854,0
4400,32855,0
4410,32855,0
4420,32856,0
4430,32856,0
4440,32856,0
4450,32856,0
4460,32856,0
4470,32856,0
4480,32856,0
4490,32856,0
4500,32856,0
4510,32856,0
4520,32859,0
4530,32859,0
4540,32859,0
4550,32859,0
4560,32859,0
4570,32902,0
4580,32911,0
4590,32922,0
4600,32922,0
4610,32922,0
4620,32924,0
4630,32926,0
4640,32936,0
4650,32936,0
4660,32940,0
4670,32940,0
4680,32944,0
4690,32953,0
4700,32953,0
4710,32953,0
4720,32953,0
4730,32953,0
4740,32957,0
4750,32957,0
4760,32957,0
4770,32957,0
4780,32957,0
4790,32981,0
4800,32981,0
4810,32981,0
4820,32981,0
4830,32981,0
4840,32981,0
4850,32981,0
4860,32993,0
4870,33018,0
4880,33019,0
4890,33019,0
4900,33019,0
4910,33019,0
4920,33019,0
4930,33019,0
4940,33019,0
4950,33019,0
4960,33019,0
4970,33019,0
4980,33020,0
4990,33020,0
5000,33020,0
5010,33020,0
5020,33020,0
5030,33026,0
5040,33026,0
5050,33091,0
5060,33180,0
5070,33180,0
5080,33180,0
5090,33194,0
5100,33194,0
5110,33194,0
5120,33194,0
5130,33194,0
5140,33196,0
5150,33196,0
5160,33204,0
5170,33204,0
5180,33204,0
5190,33204,0
5200,33211,0
5210,33211,0
5220,33211,0
5230,33211,0
5240,33211,0
5250,33211,0
5260,33211,0
5270,33211,0
5280,33211,0
5290,33211,0
5300,33212,0
5310,33370,0
5320,33393,0
5330,33393,0
5340,33393,0
5350,33393,0
5360,33393,0
5370,33395,0
5380,33396,0
5390,33397,0
5400,33397,0
5410,33397,0
5420,33397,0
5430,33416,0
5440,33416,0
5450,33417,0
5460,33418,0
5470,33418,0
5480,33418,0
5490,33419,0
5500,33419,0
5510,33423,0
5520,33423,0
5530,33423,0
5540,33423,0
5550,33423,0
5560,33423,0
5570,33423,0
5580,33423,0
5590,33423,0
5600,33423,0
5610,33423,0
5620,33423,0
5630,33426,0
5640,33426,0
5650,33426,0
5660,33426,0
5670,33426,0
5680,33426,0
5690,33426,0
5700,33426,0
5710,33426,0
5720,33426,0
5730,33426,0
5740,33543,0
5750,33543,0
5760,33543,0
5770,33543,0
5780,33543,0
5790,33546,0
5800,33663,0
5810,33663,0
5820,33684,0
5830,33684,0
5840,33684,0
5850,33697,0
5860,33697,0
5870,33697,0
5880,33735,0
5890,33735,0
5900,33735,0
5910,33735,0
5920,33735,0
5930,33735,0
5940,33735,0
5950,33735,0
5960,33735,0
5970,33768,0
5980,33771,0
5990,33775,0
6000,33777,0
6010,33777,0
6020,33777,0
6030,33777,0
6040,33777,0
6050,33777,0
6060,33777,0
6070,33777,0
6080,33777,0
6090,33777,0
6100,33780,0
6110,33780,0
6120,33797,0
6130,33797,0
6140,33797,0
6150,33797,0
6160,33797,0
6170,33797,0
6180,33797,0
6190,33802,0
6200,33802,0
6210,33802,0
6220,33832,0
6230,33832,0
6240,33836,0
6250,33836,0
6260,33836,0
6270,33936,0
6280,33936,0
6290,33936,0
6300,33936,0
6310,33936,0
6320,33936,0
6330,33936,0
6340,33936,0
6350,33936,0
6360,33947,0
6370,33949,0
6380,33951,0
6390,33953,0
6400,33955,0
6410,33962,0
6420,33962,0
6430,33962,0
6440,33962,0
6450,33962,0
6460,33966,0
6470,33966,0
6480,33966,0
6490,33980,0
6500,33990,0
6510,33990,0
6520,33992,0
6530,34092,0
6540,34092,0
6550,34095,0
6560,34095,0
6570,34095,0
6580,34096,0
6590,34096,0
6600,34099,0
6610,34160,0
6620,34160,0
6630,34160,0
6640,34163,0
6650,34166,0
6660,34166,0
6670,34173,0
6680,34210,0
6690,34210,0
6700,34210,0
6710,34210,0
6720,34210,0
6730,34210,0
6740,34210,0
6750,34213,0
6760,34213,0
6770,34232,0
6780,34232,0
6790,34254,0
6800,34254,0
6810,34254,0
6820,34254,0
6830,34254,0
6840,34254,0
6850,34254,0
6860,34254,0
6870,34285,0
6880,34287,0
6890,34288,0
6900,34298,0
6910,34298,0
6920,34298,0
6930,34298,0
6940,34299,0
6950,34299,0
6960,34299,0
6970,34333,0
6980,34333,0
6990,34333,0
7000,34333,0
7010,34333,0
7020,34333,0
7030,34333,0
7040,34338,0
7050,34635,0
7060,34673,0
7070,34673,0
7080,35010,0
7090,35010,0
7100,35010,0
7110,35012,0
7120,35012,0
7130,35012,0
7140,35012,0
7150,35012,0
7160,35012,0
7170,35050,0
7180,35087,0
7190,35149,0
7200,35149,0
7210,35184,0
7220,35185,0
7230,35197,0
7240,35198,0
7250,35198,0
7260,35198,0
7270,35198,0
7280,35198,0
7290,35198,0
7300,35198,0
7310,35198,0
7320,35198,0
7330,35198,0
7340,35198,0
7350,35198,0
7360,35198,0
7370,35198,0
7380,35198,0
7390,35198,0
7400,35202,0
7410,35202,0
7420,35202,0
7430,35202,0
7440,35202,0
7450,35202,0
7460,35202,0
7470,35202,0
7480,35207,0
7490,35207,0
7500,35216,0
7510,35225,0
7520,35225,0
7530,35227,0
7540,35227,0
7550,35227,0
7560,35228,0
7570,35228,0
7580,35228,0
7590,35228,0
7600,35228,0
7610,35228,0
7620,35228,0
7630,35228,0
7640,35228,0
7650,35228,0
7660,35228,0
7670,35228,0
7680,35240,0
7690,35240,0
7700,35240,0
7710,35240,0
7720,35240,0
7730,35240,0
7740,35240,0
7750,35240,0
7760,35240,0
7770,35240,0
7780,35240,0
7790,35240,0
7800,35241,0
7810,35241,0
7820,35241,0
7830,35241,0
7840,35241,0
7850,35252,0
7860,35255,0
7870,35255,0
7880,35304,0
7890,35304,0
7900,35304,0
7910,35304,0
7920,35308,0
7930,35308,0
7940,35308,0
7950,35308,0
7960,35308,0
7970,35308,0
7980,35308,0
7990,35383,0
8000,35393,0
8010,35393,0
8020,35393,0
8030,35393,0
8040,35395,0
8050,35395,0
8060,35451,0
8070,35451,0
8080,35451,0
8090,35728,0
8100,35728,0
8110,35729,0
8120,35788,0
8130,35788,0
8140,35788,0
8150,35788,0
8160,35788,0
8170,35788,0
8180,35788,0
8190,35788,0
8200,35788,0
8210,35824,0
8220,35825,0
8230,35825,0
8240,35825,0
8250,35825,0
8260,35825,0
8270,35825,0
8280,35834,0
8290,35837,0
8300,35844,0
8310,35866,0
8320,35875,0
8330,35877,0
8340,35877,0
8350,35877,0
8360,35877,0
8370,35877,0
