9400,39695,7716,1.0097429752349854
9410,39695,7716,1.0097429752349854
9420,39695,7716,1.0097429752349854
9430,39695,7716,1.0097429752349854
9440,39695,7716,1.013749361038208
9450,39701,7717,1.013749361038208
9460,39701,7717,1.013749361038208
9470,39701,7717,1.0177557468414307
9480,39701,7717,1.0177557468414307
9490,39701,7717,1.0177557468414307
9500,39701,7717,1.0217621326446533
9510,39701,7717,1.0217621326446533
9520,39701,7717,1.0217621326446533
9530,39701,7717,1.0217621326446533
9540,39701,7717,1.0257682800292969
9550,39701,7717,1.0257682800292969
9560,39701,7717,1.0257682800292969
9570,39701,7717,1.0297746658325195
9580,39701,7717,1.0297746658325195
9590,39701,7717,1.0297746658325195
9600,39701,7717,1.0337810516357422
9610,39701,7717,1.0337810516357422
9620,39701,7717,1.0337810516357422
9630,39701,7717,1.0337810516357422
9640,39701,7717,1.0377874374389648
9650,39701,7717,1.0377874374389648
9660,39701,7717,1.0377874374389648
9670,39701,7717,1.0417938232421875
9680,39701,7717,1.0417938232421875
9690,39701,7717,1.0417938232421875
9700,39701,7717,1.0417938232421875
9710,39701,7717,1.0458002090454102
9720,39701,7717,1.0458002090454102
9730,39701,7717,1.0458002090454102
9740,39716,7719,1.0498065948486328
9750,39716,7719,1.0498065948486328
9760,39716,7719,1.0498065948486328
9770,39716,7719,1.0538127422332764
9780,39716,7719,1.0538127422332764
9790,39716,7719,1.0538127422332764
9800,39716,7719,1.0538127422332764
9810,39716,7719,1.057819128036499
9820,39716,7719,1.057819128036499
9830,39716,7719,1.057819128036499
9840,39716,7719,1.057819128036499
9850,39716,7719,1.0618255138397217
9860,39716,7719,1.0618255138397217
9870,39716,7719,1.0618255138397217
9880,39716,7719,1.0658318996429443
9890,39716,7719,1.0658318996429443
9900,39716,7719,1.0658318996429443
9910,39716,7719,1.069838285446167
9920,39716,7719,1.069838285446167
9930,39716,7719,1.069838285446167
9940,39716,7719,1.0738446712493896
9950,39716,7719,1.0738446712493896
9960,39716,7719,1.0738446712493896
9970,39716,7719,1.0738446712493896
9980,39716,7719,1.0778510570526123
9990,39716,7719,1.0778510570526123
10000,39716,7719,1.0778510570526123
10010,39716,7719,1.0778510570526123
10020,39716,7719,1.0818572044372559
10030,39716,7719,1.0818572044372559
10040,39716,7719,1.0818572044372559
10050,40149,7835,1.0818572044372559
10060,40149,7835,1.0858635902404785
10070,40149,7835,1.0858635902404785
10080,40149,7835,1.0858635902404785
10090,40149,7835,1.0898699760437012
10100,40152,7835,1.0898699760437012
10110,40152,7835,1576048.9130506516
10120,40231,7851,1576048.725051403
10130,40231,7851,1576048.6170516014
10140,40231,7851,1576048.7770512104
10150,40231,7851,1576048.9410505295
10160,40231,7851,1576048.9850504398
10170,40238,7852,1576048.9410505295
10180,40259,7854,1576048.4490523338
10190,40347,7859,1576048.781051159
10200,40353,7859,1576048.7930512428
10210,41069,7906,1576049.0090503693
10220,41069,7906,1576048.605051756
10230,41116,7923,1576049.0170505047
10240,41238,7939,1576048.3770525455
10250,41243,7939,1576049.0930502415
10260,41254,7939,1576048.9890503883
10270,41254,7939,1576049.0530502796
10280,41254,7939,1576048.521052122
10290,41254,7939,1576048.5050520897
10300,41254,7939,1576048.8650507927
10310,41254,7939,1576048.6210517883
10320,41254,7939,1576048.6850514412
10330,41254,7939,1576048.9450507164
10340,41254,7939,1576048.4570522308
10350,41254,7939,1576048.4050524235
10360,41254,7939,1576049.0250504017
10370,41254,7939,1576049.105050087
10380,41257,7939,1576048.4890520573
10390,41260,7939,1576048.5290520191
10400,41260,7939,1576048.6490516663
10410,41260,7939,1576049.077050209
10420,42959,8395,1576048.5530519485
10430,42998,8397,1576048.5170519352
10440,42998,8397,1576048.5610518456
10450,42998,8397,1576048.9690506458
10460,43002,8397,1576048.893050909
10470,43005,8397,1576048.8970508575
10480,43050,8403,1576048.5290520191
10490,43507,8437,1576048.4050524235
10500,43533,8444,1576048.9330506325
10510,43634,8448,1576049.1290500164
10520,43647,8448,1576048.5370519161
10530,43647,8448,1576049.041050434
10540,43648,8448,1576048.6170516014
10550,43648,8448,1576049.085050106
10560,43648,8448,1576048.5090520382
10570,43648,8448,1576048.957050562
10580,43648,8448,1576048.957050562
10590,43648,8448,1576049.1010501385
10600,43648,8448,1576049.113049984
10610,43648,8448,1576048.9890503883
10620,43648,8448,1576048.8770508766
10630,43778,8472,1576049.041050434
10640,43784,8472,1576049.1010501385
10650,43966,8491,1576048.8410508633
10660,43995,8493,1576048.7010514736
10670,44000,8493,1576048.7570512295
10680,44000,8493,1576048.7290513515
10690,44000,8493,1576049.0730502605
10700,44010,8495,1576048.7570512295
10710,44010,8495,1576048.7570512295
10720,44033,8497,1576049.105050087
10730,44033,8497,1576048.569051981
10740,44059,8498,1576048.957050562
10750,44059,8498,1576048.8610508442
10760,44059,8498,1576048.9330506325
10770,44059,8498,1576049.0170505047
10780,44059,8498,1576048.6690516472
10790,44059,8498,1576048.7130513191
10800,44059,8498,1576048.8210511208
10810,44059,8498,1576048.8850507736
10820,44059,8498,1576048.5330519676
