1000,110028,14284,2064.304447412491
2000,119704,21930,1936.9034950733185
3000,122190,22138,2145.021127462387
4000,128196,22262,2108.9050257205963
5000,132981,22358,1975.17986536026
6000,135038,22429,1381.4386694431305
7000,138715,22509,1990.3755300045013
8000,139451,22536,1390.958976507187
9000,139749,22600,1500.935932636261
10000,140429,22668,1245.3217885494232
11000,140682,22696,1442.2153470516205
12000,140960,22704,1305.5301983356476
13000,140979,22708,1236.5616812705994
14000,141068,22741,1396.478933095932
15000,141592,22777,1874.958966255188
16000,142139,22800,1340.303061246872
17000,142611,22854,1265.4341795444489
18000,142997,22871,1483.3758363723755
19000,143260,22882,1596.1001689434052
20000,143665,22893,2069.4800963401794
21000,143016,22946,2002.2156157493591
22000,144446,23005,1277.9459552764893
23000,144982,23033,1868.3346815109253
24000,145241,23044,1688.5295059680939
25000,145860,23079,1617.8454518318176
26000,146102,23088,1585.1646494865417
27000,146264,23096,1290.4181716442108
28000,146501,23106,1423.6950750350952
29000,146807,23130,1502.5158507823944
30000,147282,23279,1564.6443665027618
31000,147506,23287,1895.414969444275
32000,147783,23300,2693.9806950092316
33000,148324,23320,3111.359698534012
34000,148648,23331,2390.933242559433
35000,148834,23337,2064.79670381546
36000,148942,23343,1646.3729417324066
37000,149189,23353,1836.8112173080444
38000,149307,23354,1227.5017256736755
39000,149457,23369,1783.518262386322
40000,149684,23379,1999.611778497696
41000,149866,23386,2088.628453731537
42000,150180,23420,1539.3361599445343
43000,150419,23434,1543.8882043361664
44000,150602,23442,1946.2233250141144
45000,150743,23444,2485.40362739563
46000,150940,23459,1697.3132877349854
47000,151289,23479,1788.7221159934998
48000,151393,23484,1801.1422653198242
49000,153545,23489,2093.608517408371
50000,153623,23490,1853.498610496521
